instance_id,run_id,solved,stopped_reason,duration_s,total_tokens_in,total_tokens_out,planner_tokens_in,planner_tokens_out,coder_tokens_in,coder_tokens_out,reviewer_tokens_in,reviewer_tokens_out,value_tokens_in,value_tokens_out,coder_model,planner_model,reviewer_model,tree_nodes,best_node_depth,best_node_value,mcts_iterations,steps_used,avg_branching_factor,max_branches,cost_usd,cost_bpt,variant,case_set,solve_int,total_tokens
status_slug_001,F_strict_c1_9b_120b_planner,True,auto_finalized,71.8,8755,565,608,290,8147,275,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00112115,183558.0,F_strict,c1,1,9320
team_digest_001,F_strict_c1_9b_120b_planner,True,auto_finalized,133.2,15572,1124,641,422,14486,474,445,228,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,6,5,41.219233233599994,18,5,1.0,1,0.0020726,342960.0,F_strict,c1,1,16696
workspace_digest_001,F_strict_c1_9b_120b_planner,False,,2.82,0,0,0,0,0,0,0,0,0,0,,,,0,0,0.0,0,0,0.0,0,0.0,0.0,F_strict,c1,0,0
assignee_board_001,F_strict_c2_9b_120b_planner,False,reviewer_rejected,470.22,85786,3912,655,434,81281,1543,3850,1935,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,19,18,0.0,18,18,1.0,1,0.010456700000000001,1570296.0,F_strict,c2,0,89698
campaign_header_001,F_strict_c2_9b_120b_planner,False,reviewer_rejected,432.77,73313,3766,1504,882,69660,2197,2149,687,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,19,18,0.0,18,18,1.0,1,0.008784900000000002,1273353.0,F_strict,c2,0,77079
comment_highlight_001,F_strict_c2_9b_120b_planner,True,auto_finalized,81.01,12695,737,658,393,12037,344,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.0015898,237549.0,F_strict,c2,1,13432
dispatch_preview_001,F_strict_c2_9b_120b_planner,False,reviewer_rejected,321.38,15990,1665,639,464,13796,617,1555,584,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,6,5,0.0,18,5,1.0,1,0.0024300500000000004,518757.0,F_strict,c2,0,17655
fee_rounding_001,F_strict_c2_9b_120b_planner,True,auto_finalized,73.06,8561,604,596,398,7965,206,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0011556,192819.0,F_strict,c2,1,9165
headline_api_001,F_strict_c2_9b_120b_planner,False,reviewer_rejected,519.89,146867,6481,590,444,144463,5542,1814,495,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,19,18,0.0,18,18,1.0,1,0.0162016,1751205.0,F_strict,c2,0,153348
incident_brief_c2_001,F_strict_c2_9b_120b_planner,True,auto_finalized,103.31,16914,1059,663,497,16251,562,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00210705,290517.0,F_strict,c2,1,17973
invoice_summary_001,F_strict_c2_9b_120b_planner,True,auto_finalized,68.2,13041,656,630,441,12411,215,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.0016324500000000001,242154.0,F_strict,c2,1,13697
label_join_001,F_strict_c2_9b_120b_planner,True,auto_finalized,67.44,8504,535,586,373,7918,162,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0011278,187800.0,F_strict,c2,1,9039
partner_brief_001,F_strict_c2_9b_120b_planner,True,auto_finalized,110.34,32721,993,656,381,32065,612,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,9,8,37.619681253009404,18,8,1.0,1,0.0036253,418533.0,F_strict,c2,1,33714
profile_preview_001,F_strict_c2_9b_120b_planner,False,reviewer_rejected,222.85,21047,1983,1390,986,18599,549,1058,448,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,8,7,0.0,18,7,1.0,1,0.00316985,638172.0,F_strict,c2,0,23030
queue_digest_001,F_strict_c2_9b_120b_planner,True,auto_finalized,92.95,12850,1282,1536,1024,11314,258,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.0020149,411348.0,F_strict,c2,1,14132
ratio_guard_001,F_strict_c2_9b_120b_planner,True,auto_finalized,120.8,21363,1512,592,464,20771,1048,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.0026014999999999996,323091.0,F_strict,c2,1,22875
renewal_banner_001,F_strict_c2_9b_120b_planner,False,reviewer_rejected,293.56,73876,2213,1434,904,71101,897,1341,412,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,19,18,0.0,18,18,1.0,1,0.008450500000000001,1138902.0,F_strict,c2,0,76089
retry_slot_001,F_strict_c2_9b_120b_planner,True,auto_finalized,84.01,9472,1157,1211,909,8261,248,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00159035,330981.0,F_strict,c2,1,10629
shipment_digest_001,F_strict_c2_9b_120b_planner,True,auto_finalized,92.01,13355,1215,1514,910,11841,305,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.0020029500000000003,400194.0,F_strict,c2,1,14570
sprint_rollup_001,F_strict_c2_9b_120b_planner,True,auto_finalized,79.02,17541,719,649,407,16892,312,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,7,6,39.98265623659199,18,6,1.0,1,0.00207755,281556.0,F_strict,c2,1,18260
tag_visibility_001,F_strict_c2_9b_120b_planner,True,auto_finalized,71.25,11053,619,584,371,10469,248,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.0013943000000000002,211053.0,F_strict,c2,1,11672
timeline_caption_001,F_strict_c2_9b_120b_planner,False,reviewer_rejected,217.81,74070,2245,1428,1024,71084,643,1558,578,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,19,18,5.201561362887366,18,18,1.0,1,0.00861395,1196103.0,F_strict,c2,0,76315
window_center_001,F_strict_c2_9b_120b_planner,True,auto_finalized,66.32,8718,453,588,313,8130,140,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0011099999999999999,182550.0,F_strict,c2,1,9171
alert_subject_001,F_strict_c3_9b_120b_planner,False,reviewer_rejected,293.85,70322,3191,1465,1024,67332,1553,1525,614,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,19,18,0.0,18,18,1.0,1,0.00839745,1175325.0,F_strict,c3,0,73513
backlog_health_medium_c3_001,F_strict_c3_9b_120b_planner,True,auto_finalized,73.16,9498,635,670,405,8828,230,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0012608,210522.0,F_strict,c3,1,10133
c3_banner_trim_001,F_strict_c3_9b_120b_planner,True,auto_finalized,73.52,8610,513,588,333,8022,180,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0011172,184338.0,F_strict,c3,1,9123
c3_clamp_floor_001,F_strict_c3_9b_120b_planner,True,auto_finalized,66.88,8649,682,596,466,8053,216,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0012067,201861.0,F_strict,c3,1,9331
c3_csv_count_001,F_strict_c3_9b_120b_planner,True,auto_finalized,62.72,8527,500,593,323,7934,177,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.0011027,182919.0,F_strict,c3,1,9027
c3_eta_label_001,F_strict_c3_9b_120b_planner,True,auto_finalized,91.2,14820,823,585,373,14235,450,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00180255,247125.0,F_strict,c3,1,15643
c3_initials_join_001,F_strict_c3_9b_120b_planner,True,reviewer_rejected,359.85,35805,1874,593,421,32317,513,2895,940,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,10,9,38.77178399138282,18,9,1.0,1,0.00464845,877350.0,F_strict,c3,1,37679
c3_slug_tail_001,F_strict_c3_9b_120b_planner,True,auto_finalized,78.25,8489,634,591,458,7898,176,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00117965,198546.0,F_strict,c3,1,9123
c3_title_case_001,F_strict_c3_9b_120b_planner,False,reviewer_rejected,452.39,45994,2997,593,373,42493,1392,2908,1232,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,12,11,0.0,18,11,1.0,1,0.00594625,1007685.0,F_strict,c3,0,48991
escalation_caption_001,F_strict_c3_9b_120b_planner,True,reviewer_rejected,268.17,38569,2559,1267,952,35415,861,1887,746,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,11,10,36.133782217851476,18,10,1.0,1,0.00516255,908724.0,F_strict,c3,1,41128
invoice_alerts_medium_c3_001,F_strict_c3_9b_120b_planner,True,auto_finalized,91.65,10089,1195,1367,967,8722,228,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,4,3,43.808304,18,3,1.0,1,0.00169165,360630.0,F_strict,c3,1,11284
ledger_preview_001,F_strict_c3_9b_120b_planner,True,auto_finalized,85.3,11339,836,622,444,10717,392,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.0014902000000000001,227901.0,F_strict,c3,1,12175
oncall_brief_medium_c3_001,F_strict_c3_9b_120b_planner,True,auto_finalized,87.36,13610,1091,1570,815,12040,276,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.0019699,397044.0,F_strict,c3,1,14701
quota_snapshot_medium_c3_001,F_strict_c3_9b_120b_planner,True,auto_finalized,74.55,14710,660,672,368,14038,292,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,6,5,41.219233233599994,18,5,1.0,1,0.0017692,253770.0,F_strict,c3,1,15370
release_notes_medium_c3_001,F_strict_c3_9b_120b_planner,True,auto_finalized,106.65,14970,1373,1613,1024,13357,349,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,5,4,42.49405487999999,18,4,1.0,1,0.0022443999999999997,439794.0,F_strict,c3,1,16343
roster_signature_001,F_strict_c3_9b_120b_planner,True,reviewer_rejected,338.0,46505,2741,1505,857,42957,1380,2043,504,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,11,10,36.133782217851476,18,10,1.0,1,0.0058515,988113.0,F_strict,c3,1,49246
segment_badge_001,F_strict_c3_9b_120b_planner,True,auto_finalized,149.4,52058,1710,619,448,51439,1262,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,14,13,32.30530032794758,18,13,1.0,1,0.00569485,602349.0,F_strict,c3,1,53768
ticket_digest_medium_c3_001,F_strict_c3_9b_120b_planner,True,auto_finalized,93.34,15548,1267,1373,965,14175,302,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,6,5,41.219233233599994,18,5,1.0,1,0.00224775,410853.0,F_strict,c3,1,16815
transfer_digest_001,F_strict_c3_9b_120b_planner,False,reviewer_rejected,711.43,214723,7439,1314,981,209531,5286,3878,1172,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,openai/openai/gpt-oss-120b,20,18,0.0,18,18,1.0555555555555556,2,0.023816600000000004,2814753.0,F_strict,c3,0,222162
uptime_rollup_medium_c3_001,F_strict_c3_9b_120b_planner,True,auto_finalized,98.5,22221,1262,1379,898,20842,364,0,0,0,0,ollama/qwen3.5:9b,openai/openai/gpt-oss-120b,,8,7,38.78317654949423,18,7,1.0,1,0.00288445,464094.0,F_strict,c3,1,23483
board_rollup_001,G_c1_9b_hindsight,True,auto_finalized,109.33,12633,661,694,198,11939,463,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,5,4,42.49405487999999,18,4,1.0,1,0.00136245,119646.0,G,c1,1,13294
budget_snapshot_001,G_c1_9b_hindsight,False,reviewer_rejected,299.67,74284,1275,738,190,71064,804,2482,281,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,ollama/qwen3.5:9b,19,18,0.0,18,18,1.0,1,0.00761965,680031.0,G,c1,0,75559
contact_card_001,G_c1_9b_hindsight,True,auto_finalized,121.69,24677,1137,643,197,23104,796,930,144,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,ollama/qwen3.5:9b,7,6,39.98265623659199,18,6,1.0,1,0.00263825,232326.0,G,c1,1,25814
digest_preview_001,G_c1_9b_hindsight,False,reviewer_rejected,300.66,94924,1896,797,346,92176,1310,1951,240,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,ollama/qwen3.5:9b,19,18,4.045658837801286,18,18,1.0,1,0.0097768,871380.0,G,c1,0,96820
incident_brief_001,G_c1_9b_hindsight,True,auto_finalized,132.76,20346,1499,769,237,19577,1262,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,7,6,49.97832029573999,18,6,1.0,1,0.00225945,196605.0,G,c1,1,21845
invoice_footer_001,G_c1_9b_hindsight,True,auto_finalized,141.39,45873,1193,626,227,45247,966,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,11,10,26.54726856821741,18,10,1.0,1,0.00476625,423594.0,G,c1,1,47066
label_formatter_001,G_c1_9b_hindsight,True,auto_finalized,110.94,19401,1066,597,156,18804,910,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,5,4,42.49405487999999,18,4,1.0,1,0.0021000000000000003,184203.0,G,c1,1,20467
median_window_001,G_c1_9b_hindsight,True,auto_finalized,69.97,8768,465,575,160,8193,305,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,4,3,43.808304,18,3,1.0,1,0.00094655,83097.0,G,c1,1,9233
milestone_rollup_001,G_c1_9b_hindsight,False,,2.81,0,0,0,0,0,0,0,0,0,0,,,,0,0,0.0,0,0,0.0,0,0.0,0.0,G,c1,0,0
nested_app_001,G_c1_9b_hindsight,True,auto_finalized,114.76,26137,1125,705,202,25432,923,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,6,5,41.219233233599994,18,5,1.0,1,0.00278245,245358.0,G,c1,1,27262
owner_recap_001,G_c1_9b_hindsight,True,auto_finalized,121.4,36044,1041,818,259,35226,782,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,10,9,34.97062869810999,18,9,1.0,1,0.0037605500000000005,333765.0,G,c1,1,37085
owner_sort_001,G_c1_9b_hindsight,True,auto_finalized,82.5,13628,550,586,194,13042,356,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,4,3,43.808304,18,3,1.0,1,0.0014453,127602.0,G,c1,1,14178
priority_snapshot_001,G_c1_9b_hindsight,False,reviewer_rejected,116.72,18844,682,652,178,17247,346,945,158,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,ollama/qwen3.5:9b,7,6,0.0,18,6,1.0,1,0.0019867,175734.0,G,c1,0,19526
renewal_preview_001,G_c1_9b_hindsight,True,auto_finalized,241.57,23832,1157,689,249,21951,755,1192,153,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,ollama/qwen3.5:9b,8,6,34.984824207017994,18,6,1.1666666666666667,2,0.00255675,224901.0,G,c1,1,24989
risk_score_001,G_c1_9b_hindsight,True,auto_finalized,65.05,9287,323,583,169,8704,154,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,4,3,43.808304,18,3,1.0,1,0.00097715,86490.0,G,c1,1,9610
shipment_preview_001,G_c1_9b_hindsight,False,reviewer_rejected,283.38,68561,1235,755,235,65522,725,2284,275,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,ollama/qwen3.5:9b,19,18,0.0,18,18,1.0,1,0.00704135,628164.0,G,c1,0,69796
simple_mean_bug_001,G_c1_9b_hindsight,True,auto_finalized,65.19,9369,329,616,171,8753,158,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,4,3,43.808304,18,3,1.0,1,0.0009862500000000001,87282.0,G,c1,1,9698
status_slug_001,G_c1_9b_hindsight,True,auto_finalized,71.78,8594,419,579,143,8015,276,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,4,3,43.808304,18,3,1.0,1,0.0009222499999999999,81117.0,G,c1,1,9013
team_digest_001,G_c1_9b_hindsight,True,auto_finalized,123.42,20727,1217,614,184,20113,1033,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,5,4,42.49405487999999,18,4,1.0,1,0.0022552500000000003,197496.0,G,c1,1,21944
workspace_digest_001,G_c1_9b_hindsight,True,auto_finalized,91.89,23084,806,837,227,22247,579,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,7,6,39.98265623659199,18,6,1.0,1,0.0024293,215010.0,G,c1,1,23890
assignee_board_001,G_c2_9b_hindsight,False,reviewer_rejected,331.91,68390,1015,625,195,65641,576,2124,244,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,ollama/qwen3.5:9b,19,18,0.0,18,18,1.0,1,0.00699125,624645.0,G,c2,0,69405
campaign_header_001,G_c2_9b_hindsight,True,auto_finalized,225.79,85398,2477,609,221,84789,2256,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,19,17,22.641389666634584,18,17,1.0588235294117647,2,0.00891135,790875.0,G,c2,1,87875
comment_highlight_001,G_c2_9b_hindsight,True,auto_finalized,75.13,12621,529,629,180,11992,349,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,5,4,42.49405487999999,18,4,1.0,1,0.0013414499999999999,118350.0,G,c2,1,13150
dispatch_preview_001,G_c2_9b_hindsight,False,reviewer_rejected,256.07,12849,1275,611,260,10889,682,1349,333,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,ollama/qwen3.5:9b,5,4,0.0,18,4,1.0,1,0.00147615,127116.0,G,c2,0,14124
fee_rounding_001,G_c2_9b_hindsight,True,auto_finalized,67.44,10889,372,566,146,10323,226,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,5,4,42.49405487999999,18,4,1.0,1,0.0011447,101349.0,G,c2,1,11261
headline_api_001,G_c2_9b_hindsight,False,reviewer_rejected,702.66,142128,5928,561,193,139069,5391,2498,344,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,ollama/qwen3.5:9b,21,12,0.0,18,12,1.1111111111111112,2,0.015102,1332504.0,G,c2,0,148056
incident_brief_c2_001,G_c2_9b_hindsight,True,auto_finalized,76.37,9643,512,634,255,9009,257,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,4,3,43.808304,18,3,1.0,1,0.0010411,91395.0,G,c2,1,10155
invoice_summary_001,G_c2_9b_hindsight,True,auto_finalized,66.85,12866,394,605,179,12261,215,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,5,4,42.49405487999999,18,4,1.0,1,0.0013457,119340.0,G,c2,1,13260
label_join_001,G_c2_9b_hindsight,True,auto_finalized,71.51,10511,382,558,179,9953,203,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,5,4,42.49405487999999,18,4,1.0,1,0.0011084,98037.0,G,c2,1,10893
partner_brief_001,G_c2_9b_hindsight,True,auto_finalized,104.88,23331,791,628,237,22703,554,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,9,8,37.619681253009404,18,8,1.0,1,0.0024517500000000004,217098.0,G,c2,1,24122
profile_preview_001,G_c2_9b_hindsight,True,auto_finalized,254.84,17404,785,611,219,15746,406,1047,160,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,ollama/qwen3.5:9b,4,3,43.808304,18,3,1.0,1,0.0018581500000000003,163701.0,G,c2,1,18189
queue_digest_001,G_c2_9b_hindsight,True,auto_finalized,70.39,9247,423,627,191,8620,232,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,4,3,43.808304,18,3,1.0,1,0.00098815,87030.0,G,c2,1,9670
ratio_guard_001,G_c2_9b_hindsight,True,auto_finalized,117.11,21175,1250,564,145,20611,1105,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,5,4,42.49405487999999,18,4,1.0,1,0.0023049999999999998,201825.0,G,c2,1,22425
renewal_banner_001,G_c2_9b_hindsight,True,auto_finalized,89.06,13838,693,601,283,13237,410,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,6,5,41.219233233599994,18,5,1.0,1,0.0014877500000000001,130779.0,G,c2,1,14531
retry_slot_001,G_c2_9b_hindsight,True,auto_finalized,71.05,8774,449,565,200,8209,249,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,4,3,43.808304,18,3,1.0,1,0.0009447500000000001,83007.0,G,c2,1,9223
shipment_digest_001,G_c2_9b_hindsight,True,auto_finalized,73.85,12195,499,629,197,11566,302,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,5,4,42.49405487999999,18,4,1.0,1,0.00129435,114246.0,G,c2,1,12694
sprint_rollup_001,G_c2_9b_hindsight,True,auto_finalized,81.87,17290,502,622,190,16668,312,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,7,6,39.98265623659199,18,6,1.0,1,0.0018043000000000002,160128.0,G,c2,1,17792
tag_visibility_001,G_c2_9b_hindsight,True,auto_finalized,67.99,10860,384,556,136,10304,248,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,5,4,42.49405487999999,18,4,1.0,1,0.0011436000000000003,101196.0,G,c2,1,11244
timeline_caption_001,G_c2_9b_hindsight,False,reviewer_rejected,424.79,68433,2054,608,245,66174,1529,1651,280,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,ollama/qwen3.5:9b,19,18,4.045658837801286,18,18,1.0,1,0.007151400000000001,634383.0,G,c2,0,70487
window_center_001,G_c2_9b_hindsight,True,auto_finalized,62.49,8509,288,560,152,7949,136,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,4,3,43.808304,18,3,1.0,1,0.0008941,79173.0,G,c2,1,8797
board_rollup_001,G_strict_c1_9b_hindsight,True,auto_finalized,83.47,12633,656,694,198,11939,458,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,5,4,42.49405487999999,18,4,1.0,1,0.0013617000000000002,119601.0,G_strict,c1,1,13289
budget_snapshot_001,G_strict_c1_9b_hindsight,False,reviewer_rejected,331.84,109695,1796,738,190,106486,1333,2471,273,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,ollama/qwen3.5:9b,19,18,0.0,18,18,1.0,1,0.011238900000000001,1003419.0,G_strict,c1,0,111491
contact_card_001,G_strict_c1_9b_hindsight,False,reviewer_rejected,291.0,99547,2592,643,197,97074,2160,1830,235,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,ollama/qwen3.5:9b,19,18,1.7338537876291222,18,18,1.0,1,0.010343499999999999,919251.0,G_strict,c1,0,102139
digest_preview_001,G_strict_c1_9b_hindsight,False,reviewer_rejected,462.77,97907,2692,797,346,95331,2057,1779,289,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,ollama/qwen3.5:9b,17,16,9.520931628671624,18,16,1.0,1,0.0101945,905391.0,G_strict,c1,0,100599
incident_brief_001,G_strict_c1_9b_hindsight,True,auto_finalized,118.68,20346,1322,769,237,19577,1085,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,7,6,49.97832029573999,18,6,1.0,1,0.0022329,195012.0,G_strict,c1,1,21668
invoice_footer_001,G_strict_c1_9b_hindsight,True,auto_finalized,121.5,18809,1478,626,227,18183,1251,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,4,3,43.808304,18,3,1.0,1,0.0021026000000000005,182583.0,G_strict,c1,1,20287
label_formatter_001,G_strict_c1_9b_hindsight,True,auto_finalized,110.1,26821,979,597,156,26224,823,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,6,5,39.501765182199996,18,5,1.0,1,0.0028289499999999998,250200.0,G_strict,c1,1,27800
median_window_001,G_strict_c1_9b_hindsight,True,auto_finalized,89.09,15461,740,575,160,14886,580,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,4,3,43.808304,18,3,1.0,1,0.0016571000000000001,145809.0,G_strict,c1,1,16201
milestone_rollup_001,G_strict_c1_9b_hindsight,True,auto_finalized,99.5,21446,865,618,159,20828,706,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,5,4,42.49405487999999,18,4,1.0,1,0.0022743500000000005,200799.0,G_strict,c1,1,22311
nested_app_001,G_strict_c1_9b_hindsight,True,auto_finalized,398.67,162165,5272,705,202,161460,5070,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,21,13,22.882921065629535,18,13,1.1764705882352942,2,0.017007300000000003,1506933.0,G_strict,c1,1,167437
owner_recap_001,G_strict_c1_9b_hindsight,True,auto_finalized,127.23,36044,1274,818,259,35226,1015,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,10,9,34.97062869810999,18,9,1.0,1,0.0037955000000000003,335862.0,G_strict,c1,1,37318
owner_sort_001,G_strict_c1_9b_hindsight,True,auto_finalized,74.55,11307,526,586,194,10721,332,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,4,3,43.808304,18,3,1.0,1,0.0012096000000000001,106497.0,G_strict,c1,1,11833
priority_snapshot_001,G_strict_c1_9b_hindsight,False,reviewer_rejected,120.61,18844,835,652,178,17247,499,945,158,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,ollama/qwen3.5:9b,7,6,0.0,18,6,1.0,1,0.00200965,177111.0,G_strict,c1,0,19679
renewal_preview_001,G_strict_c1_9b_hindsight,True,auto_finalized,254.12,43067,1858,689,249,41185,1455,1193,154,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,ollama/qwen3.5:9b,8,7,35.55124517036971,18,7,1.0,1,0.0045854,404325.0,G_strict,c1,1,44925
risk_score_001,G_strict_c1_9b_hindsight,True,auto_finalized,62.82,9287,323,583,169,8704,154,0,0,0,0,ollama/qwen3.5:9b,ollama/qwen3.5:9b,,4,3,43.808304,18,3,1.0,1,0.00097715,86490.0,G_strict,c1,1,9610
