run_id,instance_id,reviewer_size,actually_solved,reviewer_decision,reviewer_confidence,reviewer_reason,has_patch,tokens_in,tokens_out,cached,tp,fp,fn,tn
F_c1_9b_120b_planner,budget_snapshot_001,30b,False,revise,high,"The patch changes the rounding behavior in abbreviate_currency, but the root cause is about the threshold for abbreviation, not rounding; the fix should adjust the 1,000 threshold to 10,000 instead of modifying rounding logic.",True,559,106,True,0,0,0,1
F_c1_9b_120b_planner,budget_snapshot_001,120b,False,revise,medium,"The patch only removes rounding but does not change the abbreviation threshold from 1,000 to 10,000, so it does not address the described root cause.",True,1197,959,True,0,0,0,1
F_c1_9b_120b_planner,contact_card_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,contact_card_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,contact_card_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,digest_preview_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,digest_preview_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,digest_preview_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,incident_brief_001,9b,True,accept,high,The patch correctly addresses the root cause by filtering out muted incidents in the urgent count calculation within rollup.py.,True,577,56,True,1,0,0,0
F_c1_9b_120b_planner,incident_brief_001,30b,True,revise,high,"The patch modifies the wrong file; the issue is in brief_builder.py, not rollup.py, as indicated by the problem statement and root cause hypothesis.",True,545,94,True,0,0,1,0
F_c1_9b_120b_planner,incident_brief_001,120b,True,accept,high,"The patch correctly updates the urgent incident count to exclude muted incidents, directly addressing the described rollup bug.",True,591,329,True,1,0,0,0
F_c1_9b_120b_planner,invoice_footer_001,9b,True,accept,high,"The patch correctly enforces two decimal places for all currency amounts by removing the conditional logic that stripped trailing zeros, directly addressing the root cause of inconsistent formatting.",True,576,65,True,1,0,0,0
F_c1_9b_120b_planner,invoice_footer_001,30b,True,revise,high,"The patch incorrectly handles the case where cents are non-zero but divisible by 10, and it hardcodes '.00' for all zero-cents cases instead of preserving the original logic for non-zero cents",True,1226,224,True,0,0,1,0
F_c1_9b_120b_planner,invoice_footer_001,120b,True,error,,parse_failed,True,1181,1024,True,0,0,0,0
F_c1_9b_120b_planner,label_formatter_001,9b,True,revise,high,"The patch replaces the logic that joins split parts with a simple strip, which fails to handle multiple spaces between words or tabs, thereby destroying meaningful spacing inside the label.",True,489,93,True,0,0,1,0
F_c1_9b_120b_planner,label_formatter_001,30b,True,accept,high,"The patch correctly preserves meaningful spacing by replacing aggressive splitting with a simple strip, aligning with the requirement to clean up labels without destroying internal spacing.",True,462,58,True,1,0,0,0
F_c1_9b_120b_planner,label_formatter_001,120b,True,accept,high,"The patch correctly changes label normalization to only strip surrounding whitespace, preserving internal spacing as required.",True,509,294,True,1,0,0,0
F_c1_9b_120b_planner,median_window_001,9b,True,accept,high,The patch correctly fixes the off-by-one error for odd-length windows by returning the element at the calculated midpoint index instead of midpoint + 1.,True,509,63,True,1,0,0,0
F_c1_9b_120b_planner,median_window_001,30b,True,accept,high,The patch correctly fixes the off-by-one error in median_window by using the proper midpoint index for odd-length windows.,True,480,47,True,1,0,0,0
F_c1_9b_120b_planner,median_window_001,120b,True,accept,high,The patch correctly fixes the off‑by‑one error for odd‑length windows by returning the proper median element.,True,529,317,True,1,0,0,0
F_c1_9b_120b_planner,milestone_rollup_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,milestone_rollup_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,milestone_rollup_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,nested_app_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,nested_app_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,nested_app_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,owner_recap_001,9b,True,accept,high,"The patch correctly replaces the export-only formatter with the preview-friendly formatter as hypothesized, targeting the specific code path without modifying tests or affecting export logic.",True,584,64,True,1,0,0,0
F_c1_9b_120b_planner,owner_recap_001,30b,True,revise,medium,"The patch changes the wrong function name; it should use normalize_owner_code for export and format_display_owner_name for preview, but the code swaps to format_display_owner_name without confirming the function exists or handles the case",True,554,100,True,0,0,1,0
F_c1_9b_120b_planner,owner_recap_001,120b,True,accept,high,"The patch correctly replaces the export-only formatter with the preview-friendly formatter in the recap presenter, targeting the described root cause without affecting export behavior.",True,608,400,True,1,0,0,0
F_c1_9b_120b_planner,owner_sort_001,9b,True,accept,high,The patch correctly addresses the root cause by adding a case-insensitive sort key to ensure uppercase and lowercase names are ordered together rather than separated by ASCII values.,True,505,65,True,1,0,0,0
F_c1_9b_120b_planner,owner_sort_001,30b,True,accept,high,"The patch correctly modifies the sorting to use case-insensitive comparison by applying str.lower as the key, which addresses the root cause of uppercase names appearing before lowercase ones.",True,476,62,True,1,0,0,0
F_c1_9b_120b_planner,owner_sort_001,120b,True,accept,high,"The patch correctly changes the sorting to be case‑insensitive by using `key=str.lower`, addressing the described casing issue.",True,523,274,True,1,0,0,0
F_c1_9b_120b_planner,priority_snapshot_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,priority_snapshot_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,priority_snapshot_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,renewal_preview_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,renewal_preview_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,renewal_preview_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,risk_score_001,9b,True,accept,high,"The patch correctly changes the denominator from the total number of alerts to the number of actionable alerts, directly addressing the root cause of undercounting critical alerts.",True,516,65,True,1,0,0,0
F_c1_9b_120b_planner,risk_score_001,30b,True,accept,high,"The patch correctly changes the denominator from total alerts to actionable alerts, aligning with the root cause and fixing the undercount issue.",True,487,50,True,1,0,0,0
F_c1_9b_120b_planner,risk_score_001,120b,True,accept,high,"The patch correctly changes the denominator to the actionable alerts count, fixing the undercount issue.",True,537,366,True,1,0,0,0
F_c1_9b_120b_planner,shipment_preview_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,shipment_preview_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,shipment_preview_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c1_9b_120b_planner,simple_mean_bug_001,9b,True,accept,high,The patch correctly fixes the identified root cause by changing the denominator from len(values) - 1 to len(values) to calculate the arithmetic mean.,True,484,63,True,1,0,0,0
F_c1_9b_120b_planner,simple_mean_bug_001,30b,True,accept,high,"The patch correctly fixes the mean calculation by using len(values) as the denominator instead of len(values) - 1, aligning with the arithmetic mean formula and the root cause hypothesis.",True,455,61,True,1,0,0,0
F_c1_9b_120b_planner,simple_mean_bug_001,120b,True,accept,high,The patch correctly fixes the denominator in mean() to compute the arithmetic mean and targets the identified bug without affecting other files.,True,506,234,True,1,0,0,0
F_c1_9b_120b_planner,status_slug_001,9b,True,accept,high,"The patch correctly addresses the root cause by replacing spaces with hyphens instead of removing them, and the change is minimal and logically sound.",True,494,62,True,1,0,0,0
F_c1_9b_120b_planner,status_slug_001,30b,True,accept,high,"The patch correctly changes space replacement from empty string to hyphen, matching the root cause and fixing the slugification behavior",True,465,48,True,1,0,0,0
F_c1_9b_120b_planner,status_slug_001,120b,True,accept,high,"The patch correctly changes slugify_status to replace spaces with hyphens, fixing the described bug.",True,515,254,True,1,0,0,0
F_c1_9b_120b_planner,team_digest_001,9b,True,accept,high,"The patch correctly subtracts the count of snoozed tasks from the open tasks to fix the action item count, directly addressing the root cause.",True,546,63,True,1,0,0,0
F_c1_9b_120b_planner,team_digest_001,30b,True,revise,high,The fix incorrectly subtracts snoozed tasks from action items without considering that snoozed tasks should be excluded from open_tasks entirely,True,516,135,True,0,0,1,0
F_c1_9b_120b_planner,team_digest_001,120b,True,accept,high,"The patch correctly adjusts action_items to exclude snoozed tasks, addressing the root cause without affecting other logic.",True,565,391,True,1,0,0,0
F_c1_9b_120b_planner,workspace_digest_001,9b,True,accept,high,The patch correctly addresses the root cause by using the filtered 'actionable' list instead of the raw 'workspace.alerts' list to calculate the visible alert count.,True,592,67,True,1,0,0,0
F_c1_9b_120b_planner,workspace_digest_001,30b,True,revise,high,"The patch changes digest_builder.py to use len(actionable) instead of len(workspace.alerts), but the root cause points to dashboard_presenter using raw alerts, not digest_builder, so the fix is in the wrong file.",True,562,94,True,0,0,1,0
F_c1_9b_120b_planner,workspace_digest_001,120b,True,accept,high,"The patch correctly changes the visible alert count to use the filtered actionable alerts, addressing the inflated attention count without affecting tests.",True,614,504,True,1,0,0,0
F_c2_9b_120b_planner,assignee_board_001,9b,False,accept,high,The patch correctly addresses the root cause by changing the data structure from a set to a list and applying a case-insensitive sort key to ensure uppercase names do not jump ahead of lowercase ones.,True,552,72,True,0,1,0,0
F_c2_9b_120b_planner,assignee_board_001,30b,False,accept,high,"The patch correctly changes the sorting of assignee names to use case-insensitive ordering while preserving original case in tie-breaking, addressing the root cause of uppercase names appearing out of order.",True,522,65,True,0,1,0,0
F_c2_9b_120b_planner,assignee_board_001,120b,False,revise,high,"The patch replaces the set that ensured unique owner names with a list, introducing duplicate entries while only addressing sorting.",True,571,503,True,0,0,0,1
F_c2_9b_120b_planner,campaign_header_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c2_9b_120b_planner,campaign_header_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c2_9b_120b_planner,campaign_header_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c2_9b_120b_planner,comment_highlight_001,9b,True,accept,high,The patch correctly filters out deleted comments in the service layer to fix the inflated activity count issue described in the root cause.,True,523,58,True,1,0,0,0
F_c2_9b_120b_planner,comment_highlight_001,30b,True,revise,high,"The patch modifies comment_service.py to filter out deleted comments, but the root cause points to highlight_presenter counting all comments, so the fix should be in the presenter layer, not the service layer.",True,493,109,True,0,0,1,0
F_c2_9b_120b_planner,comment_highlight_001,120b,True,accept,high,"The patch correctly filters out deleted comments in the active_comments function, addressing the inflated activity count.",True,542,406,True,1,0,0,0
F_c2_9b_120b_planner,dispatch_preview_001,9b,False,accept,high,"The patch correctly addresses the root cause by preserving capitalization for names containing apostrophes and hyphens, while maintaining the required uppercase route code exports.",True,652,65,True,0,1,0,0
F_c2_9b_120b_planner,dispatch_preview_001,30b,False,revise,high,"The patch incorrectly modifies the display_contact_name function to handle apostrophes by capitalizing segments, but this breaks the requirement that route code exports must remain uppercase and does not address the root cause of incorrect formatting in dispatch previews.",True,622,120,True,0,0,0,1
F_c2_9b_120b_planner,dispatch_preview_001,120b,False,error,,parse_failed,True,1357,1024,True,0,0,0,0
F_c2_9b_120b_planner,fee_rounding_001,9b,True,accept,high,The patch correctly replaces floor division with floating-point division and the round() function to fix the rounding logic for small fees.,True,472,58,True,1,0,0,0
F_c2_9b_120b_planner,fee_rounding_001,30b,True,accept,high,"The patch correctly replaces floor division with rounding to nearest cent, matching the root cause and fixing the behavior as required.",True,443,52,True,1,0,0,0
F_c2_9b_120b_planner,fee_rounding_001,120b,True,accept,high,"The patch updates service_fee to use round instead of floor division, directly addressing the rounding issue without affecting other files.",True,490,462,True,1,0,0,0
F_c2_9b_120b_planner,headline_api_001,9b,False,accept,high,The patch correctly targets the root cause by preserving the all-caps 'API' acronym before applying capitalization to the rest of the slug parts.,True,510,63,True,0,1,0,0
F_c2_9b_120b_planner,headline_api_001,30b,False,revise,high,"The fix hardcodes a specific acronym (""api"") instead of handling all acronym-first slugs generically",True,481,144,True,0,0,0,1
F_c2_9b_120b_planner,headline_api_001,120b,False,revise,high,"The fix sets the first part to ""API"" but then still applies .capitalize() to it, turning it back into ""Api"", so the acronym is not preserved.",True,529,374,True,0,0,0,1
F_c2_9b_120b_planner,incident_brief_c2_001,9b,True,accept,high,"The patch correctly filters out silenced incidents in the service layer to prevent inflated alert totals, directly addressing the root cause without modifying tests.",True,544,60,True,1,0,0,0
F_c2_9b_120b_planner,incident_brief_c2_001,30b,True,revise,medium,"The patch only modifies the visible_incidents function to exclude silenced incidents, but it does not address the root cause that silenced incidents are still being included in the alert totals calculation in the presenter layer.",True,514,101,True,0,0,1,0
F_c2_9b_120b_planner,incident_brief_c2_001,120b,True,accept,high,"The patch correctly filters out silenced incidents in the visible_incidents function, addressing the root cause without affecting tests.",True,1141,840,True,1,0,0,0
F_c2_9b_120b_planner,invoice_summary_001,9b,True,accept,high,The patch correctly addresses the root cause by changing the format specifier from .1f to .2f to ensure two decimal places are always displayed.,True,491,63,True,1,0,0,0
F_c2_9b_120b_planner,invoice_summary_001,30b,True,accept,high,"The patch correctly modifies the money formatting to ensure two decimal places, addressing the root cause of trailing zeros being dropped in invoice totals.",True,461,55,True,1,0,0,0
F_c2_9b_120b_planner,invoice_summary_001,120b,True,accept,high,"The patch updates the money formatting to always show two decimal places, directly addressing the trailing zero issue.",True,509,253,True,1,0,0,0
F_c2_9b_120b_planner,label_join_001,9b,True,accept,high,"The patch correctly fixes the issue by changing the join delimiter from an empty string to a single space, which normalizes whitespace by replacing multiple spaces with one while preserving word boundaries.",True,1439,581,True,1,0,0,0
F_c2_9b_120b_planner,label_join_001,30b,True,revise,high,"The fix changes the behavior to insert a space between words instead of normalizing whitespace, which does not match the requirement to normalize internal spacing",True,1040,256,True,0,0,1,0
F_c2_9b_120b_planner,label_join_001,120b,True,accept,high,The patch correctly changes clean_label to normalize whitespace by joining split tokens with a single space.,True,474,286,True,1,0,0,0
F_c2_9b_120b_planner,partner_brief_001,9b,True,accept,high,"The patch correctly addresses the root cause by adding a check for the 'paused' attribute alongside the existing 'name' check, ensuring paused partners are excluded from the active count.",True,511,69,True,1,0,0,0
F_c2_9b_120b_planner,partner_brief_001,30b,True,revise,high,"The patch incorrectly uses partner.name to determine active status instead of partner.is_active, which contradicts the root cause and will not fix the issue.",True,481,94,True,0,0,1,0
F_c2_9b_120b_planner,partner_brief_001,120b,True,accept,high,"The patch adds a pause check to the active partner count, directly addressing the preview overcount issue without affecting tests.",True,533,487,True,1,0,0,0
F_c2_9b_120b_planner,profile_preview_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c2_9b_120b_planner,profile_preview_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c2_9b_120b_planner,profile_preview_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
F_c2_9b_120b_planner,queue_digest_001,9b,True,accept,high,The patch correctly filters out muted alerts in the attention_count function to align with the root cause hypothesis.,True,513,54,True,1,0,0,0
F_c2_9b_120b_planner,queue_digest_001,30b,True,accept,high,"The patch correctly filters out muted alerts in the attention_count function, aligning with the root cause that muted alerts were inflating the queue digest.",True,483,58,True,1,0,0,0
F_c2_9b_120b_planner,queue_digest_001,120b,True,accept,high,"The patch correctly updates the attention count logic to exclude muted alerts, addressing the overcount issue without affecting tests.",True,529,334,True,1,0,0,0
F_c2_9b_120b_planner,ratio_guard_001,9b,True,accept,high,"The patch correctly fixes the denominator to use the total number of alerts instead of just actionable ones, and includes a guard for division by zero.",True,525,62,True,1,0,0,0
F_c2_9b_120b_planner,ratio_guard_001,30b,True,accept,high,"The patch correctly changes the denominator from actionable alerts to total alerts, fixing the undercount issue while handling the zero-division case.",True,496,55,True,1,0,0,0
F_c2_9b_120b_planner,ratio_guard_001,120b,True,accept,high,The patch correctly changes the denominator to total alerts and handles empty lists safely.,True,546,342,True,1,0,0,0
F_c2_9b_120b_planner,renewal_banner_001,9b,True,accept,high,"The patch correctly adjusts the threshold from 1000 to 10000 to prevent premature abbreviation of low-thousands amounts, aligning with the stated root cause.",True,540,71,True,1,0,0,0
F_c2_9b_120b_planner,renewal_banner_001,30b,True,revise,high,"The fix changes the threshold from 1000 to 10000, which is incorrect because the issue is about low-thousands values being abbreviated too aggressively, so the threshold should be lowered or adjusted to handle values like 1000-9999 correctly, not raised to 10000.",True,510,131,True,0,0,1,0
F_c2_9b_120b_planner,renewal_banner_001,120b,True,accept,high,The patch correctly adjusts the abbreviation threshold in compact_amount to avoid premature 'k' formatting for low‑thousands amounts.,True,1111,996,True,1,0,0,0
F_c2_9b_120b_planner,retry_slot_001,9b,True,revise,high,"The patch changes the retry formula but does not address the stated root cause regarding incorrect zero-based indexing or the cap behavior, and the change appears arbitrary without context on the original correct formula.",True,508,133,True,0,0,1,0
F_c2_9b_120b_planner,retry_slot_001,30b,True,revise,medium,"The patch changes the retry logic from 4*attempt to 5*attempt and max 20 to 25, which does not align with the root cause of zero-based indexing and incorrect cap application",True,1160,268,True,0,0,1,0
F_c2_9b_120b_planner,retry_slot_001,120b,True,accept,high,"The patch updates the retry calculation to use the correct multiplier and cap, directly addressing the off‑by‑one and cap issues in next_retry_minutes.",True,1086,739,True,1,0,0,0
F_c2_9b_120b_planner,shipment_digest_001,9b,True,accept,high,"The patch correctly changes the condition from >= 0 to > 0 to exclude zero-day lateness from the overdue list, directly addressing the root cause.",True,564,65,True,1,0,0,0
F_c2_9b_120b_planner,shipment_digest_001,30b,True,accept,high,"The patch correctly changes the condition from >= 0 to > 0 to exclude zero-day lateness from being marked as overdue, aligning with the root cause and fixing the logic error.",True,534,62,True,1,0,0,0
F_c2_9b_120b_planner,shipment_digest_001,120b,True,accept,high,"The patch correctly changes the overdue check from >= 0 to > 0, addressing the zero‑day lateness bug without affecting tests.",True,578,494,True,1,0,0,0
F_c2_9b_120b_planner,sprint_rollup_001,9b,True,accept,high,The patch correctly addresses the root cause by adding a check for the resolved flag in the blocker counting logic.,True,506,55,True,1,0,0,0
F_c2_9b_120b_planner,sprint_rollup_001,30b,True,accept,high,"The patch correctly filters blockers by both blocked and not resolved status, directly addressing the root cause of inflated totals.",True,476,51,True,1,0,0,0
F_c2_9b_120b_planner,sprint_rollup_001,120b,True,accept,high,"The patch correctly updates the blocker counting logic to exclude resolved items, directly addressing the identified root cause.",True,524,291,True,1,0,0,0
F_c2_9b_120b_planner,tag_visibility_001,9b,True,accept,high,The patch correctly updates the condition from checking 'archived' to 'hidden' to align with the root cause hypothesis that hidden tags were being treated as visible.,True,472,66,True,1,0,0,0
F_c2_9b_120b_planner,tag_visibility_001,30b,True,revise,high,"The patch incorrectly changes the condition to check for 'hidden' instead of 'archived', which does not address the root cause of hidden tags being counted as visible",True,442,87,True,0,0,1,0
F_c2_9b_120b_planner,tag_visibility_001,120b,True,accept,high,"The patch correctly updates visible_tags to filter out hidden tags instead of archived ones, aligning with the described bug.",True,499,373,True,1,0,0,0
F_c2_9b_120b_planner,timeline_caption_001,9b,False,revise,high,"The patch introduces a new function that duplicates existing logic without removing the problematic apostrophe-removal code mentioned in the root cause, failing to address the actual bug.",True,608,114,True,0,0,0,1
F_c2_9b_120b_planner,timeline_caption_001,30b,False,revise,high,"The patch adds a new function but does not address the root cause of apostrophe removal in the existing format_label function, and it does not modify the correct code path for preview captions",True,1370,286,True,0,0,0,1
F_c2_9b_120b_planner,timeline_caption_001,120b,False,error,,parse_failed,True,1265,1024,True,0,0,0,0
F_c2_9b_120b_planner,window_center_001,9b,True,accept,high,"The patch correctly fixes the off-by-one error by changing the index from len(values) // 2 - 1 to len(values) // 2, which returns the true center element for odd-length lists.",True,485,76,True,1,0,0,0
F_c2_9b_120b_planner,window_center_001,30b,True,accept,high,"The patch corrects the off-by-one error by using len(values) // 2 instead of len(values) // 2 - 1, which correctly returns the center element for odd-length lists.",True,456,69,True,1,0,0,0
F_c2_9b_120b_planner,window_center_001,120b,True,accept,high,The patch correctly fixes the off‑by‑one error in `center_value` by returning the true middle element.,True,502,405,True,1,0,0,0
G_c1_9b_hindsight,board_rollup_001,9b,True,accept,high,"The patch correctly filters out archived cards before calculating the alert count, directly addressing the root cause of including inactive cards.",True,545,57,True,1,0,0,0
G_c1_9b_hindsight,board_rollup_001,30b,True,revise,medium,"The patch only changes the alert count calculation to use active cards but does not address the root cause of including inactive cards in the alert count, as the change is incomplete and may not fully resolve the issue.",True,516,94,True,0,0,1,0
G_c1_9b_hindsight,board_rollup_001,120b,True,accept,high,"The patch correctly changes the alert count to use only active (non-archived) cards, addressing the described root cause without affecting tests.",True,570,377,True,1,0,0,0
G_c1_9b_hindsight,budget_snapshot_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
G_c1_9b_hindsight,budget_snapshot_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
G_c1_9b_hindsight,budget_snapshot_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
G_c1_9b_hindsight,contact_card_001,9b,True,revise,high,"The patch changes the function to use .title() which incorrectly capitalizes the first letter of every word, breaking names with apostrophes (e.g., ""O'Brien"" becomes ""O'brien"") and hyphens, whereas .capitalize() preserves the internal casing of such names better for this specific use case.",True,1011,165,True,0,0,1,0
G_c1_9b_hindsight,contact_card_001,30b,True,accept,high,"The patch correctly changes the text formatting from capitalize to title, which properly handles apostrophes and hyphens in names, addressing the root cause of incorrect rendering in contact card previews.",True,461,66,True,1,0,0,0
G_c1_9b_hindsight,contact_card_001,120b,True,accept,high,"The patch updates the text formatting function to correctly handle punctuation by using title() instead of capitalize(), directly addressing the described rendering issue.",True,514,399,True,1,0,0,0
G_c1_9b_hindsight,digest_preview_001,9b,False,revise,high,The patch only adds a comment without implementing any actual logic to fix the reported issue of mishandling apostrophes or special characters in owner names.,True,552,135,True,0,0,0,1
G_c1_9b_hindsight,digest_preview_001,30b,False,revise,high,"The patch only adds a comment without fixing the actual rendering logic, so it does not address the root cause of incorrect owner name handling",True,522,74,True,0,0,0,1
G_c1_9b_hindsight,digest_preview_001,120b,False,revise,medium,The change only adds a comment and does not modify the owner name rendering logic that is causing the apostrophe issue.,True,575,366,True,0,0,0,1
G_c1_9b_hindsight,incident_brief_001,9b,True,accept,high,"The patch correctly addresses the root cause by adding a check for `incident.muted` to exclude muted incidents from the urgent count, aligning with the hypothesis that the rollup logic was including muted items.",True,592,75,True,1,0,0,0
G_c1_9b_hindsight,incident_brief_001,30b,True,revise,medium,"The patch modifies the rollup logic to exclude muted incidents but does not address the root cause of incorrect urgent item counts, which may involve severity filtering or other factors not covered by the change.",True,560,93,True,0,0,1,0
G_c1_9b_hindsight,incident_brief_001,120b,True,accept,high,"The patch adds the missing muted check to the urgent incident count, directly addressing the described rollup logic issue.",True,608,323,True,1,0,0,0
G_c1_9b_hindsight,invoice_footer_001,9b,True,revise,high,"The patch removes the conditional logic for handling whole-dollar amounts and zero-ending cents, replacing them with a hardcoded '.00' suffix that fails to handle cases where cents are non-zero but end in 0 (e.g., 1280.50) or where the original logic intended to omit the decimal point for whole numbers.",True,580,172,True,0,0,1,0
G_c1_9b_hindsight,invoice_footer_001,30b,True,revise,high,"The patch incorrectly handles the case where cents are non-zero but divisible by 10, and it hardcodes '.00' for all zero-cents cases, which is not the intended behavior for formatting currency with two decimal places.",True,550,156,True,0,0,1,0
G_c1_9b_hindsight,invoice_footer_001,120b,True,accept,high,"The patch correctly updates currency formatting to always show two decimal places, fixing the missing trailing zero issue.",True,594,505,True,1,0,0,0
G_c1_9b_hindsight,label_formatter_001,9b,True,revise,high,"The patch removes all internal whitespace by stripping the entire string, which directly contradicts the requirement to preserve meaningful spacing inside the label.",True,491,99,True,0,0,1,0
G_c1_9b_hindsight,label_formatter_001,30b,True,revise,high,"The patch incorrectly replaces the intended whitespace normalization with a simple strip, which does not address the root cause of aggressive whitespace collapsing and may break expected cleanup behavior.",True,462,99,True,0,0,1,0
G_c1_9b_hindsight,label_formatter_001,120b,True,accept,high,"The patch replaces the aggressive whitespace collapsing with simple trimming, directly addressing the root cause while preserving internal spacing.",True,512,432,True,1,0,0,0
G_c1_9b_hindsight,median_window_001,9b,True,accept,high,The patch correctly fixes the off-by-one error by returning the element at the calculated midpoint index for odd-length windows instead of the next element.,True,512,62,True,1,0,0,0
G_c1_9b_hindsight,median_window_001,30b,True,accept,high,The patch correctly fixes the off-by-one error in median calculation for odd-length windows by using the proper midpoint index.,True,483,47,True,1,0,0,0
G_c1_9b_hindsight,median_window_001,120b,True,accept,high,The patch correctly fixes the off‑by‑one error in the odd‑length median calculation without affecting other logic.,True,536,214,True,1,0,0,0
G_c1_9b_hindsight,milestone_rollup_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
G_c1_9b_hindsight,milestone_rollup_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
G_c1_9b_hindsight,milestone_rollup_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
G_c1_9b_hindsight,nested_app_001,9b,True,accept,high,"The patch correctly addresses the root cause by handling apostrophes in names within the string formatting logic, ensuring special characters are preserved while capitalizing words appropriately.",True,592,65,True,1,0,0,0
G_c1_9b_hindsight,nested_app_001,30b,True,revise,high,"The patch modifies strings.py instead of presenter.py, which is the file identified in the root cause hypothesis as the likely source of the issue.",True,561,95,True,0,0,1,0
G_c1_9b_hindsight,nested_app_001,120b,True,error,,parse_failed,True,1235,1024,True,0,0,0,0
G_c1_9b_hindsight,owner_recap_001,9b,True,accept,high,The patch correctly targets the identified root cause by replacing the incorrect formatting function with the proper one for the preview layer while preserving the export logic.,True,609,62,True,1,0,0,0
G_c1_9b_hindsight,owner_recap_001,30b,True,revise,medium,"The patch introduces a new function format_display_owner_name without confirming its existence or implementation, and the change may not preserve the required export formatting if not properly aligned with the existing logic.",True,578,103,True,0,0,1,0
G_c1_9b_hindsight,owner_recap_001,120b,True,accept,medium,"The patch updates the preview rendering to use a dedicated display formatting function without affecting export behavior, directly addressing the described formatting issue.",True,633,405,True,1,0,0,0
G_c1_9b_hindsight,owner_sort_001,9b,True,accept,high,"The patch correctly modifies the sorting key to use `str.lower` to ensure case-insensitive ordering, directly addressing the root cause of uppercase names jumping ahead of lowercase ones.",True,517,68,True,1,0,0,0
G_c1_9b_hindsight,owner_sort_001,30b,True,accept,high,"The patch correctly fixes the sorting by using str.lower as the key, ensuring case-insensitive sorting while preserving the intended order.",True,488,49,True,1,0,0,0
G_c1_9b_hindsight,owner_sort_001,120b,True,accept,high,"The patch correctly modifies the sorting in visible_owner_names to be case‑insensitive, fixing the uppercase/lowercase ordering issue.",True,537,287,True,1,0,0,0
G_c1_9b_hindsight,priority_snapshot_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
G_c1_9b_hindsight,priority_snapshot_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
G_c1_9b_hindsight,priority_snapshot_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
G_c1_9b_hindsight,renewal_preview_001,9b,True,revise,high,"The patch modifies a demo script (scripts/demo_preview.py) which is a test/example file, violating the constraint to not modify test files.",True,723,94,True,0,0,1,0
G_c1_9b_hindsight,renewal_preview_001,30b,True,revise,high,"The patch modifies a demo script instead of the actual presenter logic, and the change in renewal_presenter.py is incorrect because it removes the uppercase transformation for account_name without addressing the root cause of the case issue in the correct layer.",True,693,122,True,0,0,1,0
G_c1_9b_hindsight,renewal_preview_001,120b,True,accept,high,"The patch correctly removes the unwanted uppercase transformation of the account holder name in the renewal preview while preserving the required uppercase route code, directly addressing the described bug.",True,732,387,True,1,0,0,0
